"Smokers","Adults.with.Obesity","Physically.Inactive","With.Access.to.Exercise.Opportunities","Excessive.Drinking","Uninsured","Unemployed","Children.in.Poverty","Life.Expectancy","Premature.age.adjusted.mortality","Age.Adjusted.Death.Rate","Child.Mortality.Rate","Infant.Mortality.Rate","Frequent.Physical.Distress","Frequent.Mental.Distress","Adults.with.Diabetes","HIV.Prevalence.Rate","Food.Insecure","Limited.Access.to.Healthy.Foods","Insufficient.Sleep","Uninsured.adults","Median.Household.Income","Suicide.Rate..Age.Adjusted.","Average.Traffic.Volume.per.Meter.of.Major.Roadways","Population","less.than.18.years.of.age","pp.65.and.over","mean","sd","median","days","agg","location"
21,40,38,54,16,7,5.6,25,73,1311,480.344237057635,45,7,14,15,19,94,15,5,38,8,43031,15,53,59866,21.7,18.9,9.374025496,5.35872781,8.2,1423.65310419724,12955.3293598491,"Ohio Lawrence"
18,37,28,68.6213922460522,19,6,5.4,22,77.6,1615.93669917097,384,48,6,12,13,13,160,13,8,39,7,52687.3381397805,15,78,114937.017243715,22,18.3,7.279555003,5.286393855,6.1,4797.64482397379,66360.4234,"Ohio Lorain"
21,35,27,76.781466989167,20,8,5.3,25,75.6,1974.55367759171,427.998954330567,63,8,13,14,13,177.835540367212,18,5,40,9,47865,14,102.830767411188,125900.903858754,22.9,16.3,9.390811112,4.643845078,8.4,4151.15593237158,37165.2803506493,"Ohio Lucas"
20,31,32,81,15,7,5.9,24,76.5,3702,427,57,8,13,14,13,242,16,11,38,8,48010,15,75,229642,20,21,9.687914647,4.635919988,8.666667,9727,94234.34577,"Ohio Mahoning"
16,29,24,92,20,5,4.3,8,79.8,1900,286,28,4,10,12,11,56,10,4,34,6,68240.8903880403,15,47,179146,22.3,17.9,8.648707668,4.607736992,7.7,5200,44973.27988,"Ohio Medina"
20,33,28,93,17,7,4.5,25,74.9,2464.10064603411,507,65,8,13,14,13,304,17,10,39,9,51071,15,220,153542.555553622,22.1,18,10.11551233,5.493771964,8.979167,5195.48175149748,50856.3054105649,"Ohio Montgomery"
17,39,30,32,16,8,6.7,19,81.2,187,311,54.2754256484193,6.48093010508106,12,13,13,216,14,13,37,9,48792,16,19,14354,18.4,27.5,7.174249318,4.005861058,6.2,1099,7884.5,"Ohio Noble"
19,28,26,84,20,7,4.6,14,77.8,2066,360,59,6,11,13,12,67,14,8,35,8,54299.8138610335,14,75,162927,18.7,16.4,8.711451758,4.834527645,7.7,1109,9661,"Ohio Portage"
18,29,28,42,18,7,4.1,14,75.5,686,370.134486627923,51,6.77389941148226,12,13,12,55,12,0,36,7,53904,13,17,40997,22.4,19.3,9.526067074,4.928171007,8.504167,2474.3046670986,18876.7533491658,"Ohio Preble"
22,37.0735423920713,30.3710032160641,77,16,7,6.8,23.261816672291,72.5,1617,524.597381987487,66.9194742599116,8,15,16,16,121,17,7,38.6309887177672,8,41267,18,68,75502,21.6,18.3,8.795117311,4.563810997,8,1577,13869.9,"Ohio Scioto"
19,35,27,80,17,7,4.9,23,76.8,2423.90788220874,419.095035952535,57,8,12,13,13,135,14,8,37,8,52310,18,150,153808.797592057,21.4,19.5,9.642631853,5.284135666,8.7,4658.45450032074,43902.9356344009,"Ohio Stark"
18,30,27,83.1726909206177,18,7,4.7,18,77,2405.25021506518,425.634244316178,60.0310317246783,7,12,14,11,183,15,8,38,8,52246.6379348679,16,256,158003.249863735,20.9,17.9,10.97609982,6.03863375,9.6695075,4861.01108309019,49578.9811179596,"Ohio Summit"
20,39,27,82,15,8,6.2,26,75.5,3557,466,67,8,12,14,14,126,16,8,38,9,47424,19,93,198627,20.5,21.6,8.793492922,4.933774552,7.895833,7779,68404.58144,"Ohio Trumbull"
15,28,18,88,20,5,3.9,6,79.2,2256,291,34,5,10,11,11,88,9,5,35,6,87391,12,69,232173,24.7,14.5,11.09898798,5.57781701,10.116667,7341,81477.67079,"Ohio Warren"
22.4880872830022,34.5580996872326,25,28,12,10.6201063529508,4.2,25.9774084563694,73.2,440,542.415017540807,73.3819256732643,12,19,19,15.6982228664124,56,19,4,39,13.2084594667485,35156,17,17,22082,26.6,15.9,8.996573623,5.443770562,7.9,7766,12234.6812682223,"Oklahoma Adair"
20,44,34,53,12,20,3.6,26,72.8,590,484.76932236424,72.9801452332518,10,15,16,11,133,16,15,35,25,48533,22,32,28977,25.1,16.8,9.553459119,5.402692482,8.8,159,1519,"Oklahoma Caddo"
20,39,37,45,13,18,3.5,24,74.6,869,476.271406952208,55,7,14,15,11,89,16,3,35,22,48660,24,37,48177,25.1,16.8,8.530898967,4.681270399,7.8,4710,40180.53414,"Oklahoma Carter"
16,35,25,87,15,13,2.9,13,79.1,3039,347,49,6,12,13,11,128,14,6,33,15,56696.6413267837,17,84,281669,21.5,13.4,9.526916798,4.499927436,8.8,7254,48527.4525550494,"Oklahoma Cleveland"
20,32,30,69,14,15,3.9,24,76,1661,441.137590610423,62.3316509002805,9,14,14,10,181,18,15,33,18,51382,16,117,120422,23.5,12.6,8.058220508,4.151526902,7.370833,4227.27070787224,66593.13427,"Oklahoma Comanche"
18,39,31,31,13,20,1.9,16,75,83,490.660191983712,76.6326798370835,7.73027266487765,13,15,10,169.312208835423,14,6.16504490553323,31,23,50728,20.023681283339,28,4894,27.1,18.4,7.298364098,4.183847096,6.529167,7067,51577.53908,"Oklahoma Dewey"
18,30.7191864686738,27,39,12,15.4529026490942,2.2,18,74.4,83,466.826479517145,72.5423105568182,7.55452987768661,13,14,11,0,14,6.42047740432018,32,18.2160255587366,51867,20.0426780690576,29,3952,23.1,20.1218918017747,5.772005988,3.431411149,5.3,668,3855.7,"Oklahoma Ellis"
19,36,31,78,13,16,4.7,30,74.3,832,465.242873638729,66.5444056908017,8,14,15,17,90,16,14,33,20,45700,23,24,44161,25.1,19.3,9.28264951,4.471314753,8.583333,3500.70493782052,31623.7530579417,"Oklahoma Kay"
22,37,32.5277723902551,30,12,12.527937347349,4.6,23.3379783190602,72.9,1054,517.698712069238,74.5958921828379,7,15,16,16,135,17,8,34,15.4859078104224,38709,23,25,49980,24,18.1,6.704225352,4.021529084,6.1,71,476,"Oklahoma Le Flore"
18,35,33,38,13,19,3.5,21,75.2,653,512,76,8,12,14,18,93,14,3,33,23,48039,20,11,34920,23.8,18.3,6.100718978,3.570195062,5.4,1249,7619.798004,"Oklahoma Lincoln"
17,27,33,38,14,18,2.1,21,74.5,197,539,101,7.47676241723231,13,14,14,73,11,7,33,20,48725,26,19,10134,24.3,19.1,8.207804294,4.861913621,7.1,1533,12582.56398,"Oklahoma Love"
21,37,33,61,12,19,3.4,20,74.6,773,491.022088678075,85,9,14,16,11,41,16,5,35,23,50951,28,32,41107,23.3,18.4,10.84347826,4.81582061,10.1,115,1247,"Oklahoma Mayes"
21,34.2407311190996,30.9319807248271,62,12,8.64596130654413,4,21,72.7,1467,515.422913755305,65.5078963228402,8,15,16,14,155,18,6,34,10.5678092644127,43911,19.1311591044231,32,68362,24.3,16.7,10.78031496,4.620160091,10.6,127,1369.1,"Oklahoma Muskogee"
20,36,33.3582659065572,55,13,10.8618024116921,4.2,25,74.8,207,484.457254394767,67.7134714995044,8.74503136735254,14,15,15.1302469133471,103,16,9,35,13.2711710937258,45734,21.4767870310163,24,10218,22.8,19.2,8.65566444,4.649809602,7.9857145,1418,12273.73218,"Oklahoma Nowata"
17,31,27,77.3707475470742,16,12.3221810276559,3.3,21.1345661406631,76.1,2270.44545585125,416.177717640936,58.1548482865346,7,13,14,11,256.787237179346,16,7,33,15.5474065673219,52346,18,157,158418.665721422,25.7,13.7,8.904925462,4.334447551,8.2,4107.89953805253,36858.3666948383,"Oklahoma Oklahoma"
22,37,29,43,13,20,3.5,24.7988072679121,73,644,512.491671354654,76.4440757452899,8,15,17,17,31,17,9,35,16.2497527249683,38194,23,52,31175,24.5,18.3,8.963414096,4.397279371,8.2,1748.4548662166,13417.3759236887,"Oklahoma Ottawa"
20,35,32,74,14,20,3.9,27,73.3,924,587,81,9,14,15,14,107,16,16,34,24,42376,29,36,43877,22.2,20,9.364435766,5.056111598,8.3625,7587,31120.4630614398,"Oklahoma Pittsburg"
23,36,32.9482668170491,39,13,20,4.3,28,73.3,876,514.585020115949,57,7,16,18,16,127,18,5,36,15.5134509469048,38998,22,22,41179,22.9,18.9,7.393309289,4.284683522,6.7,2708,20021.08155,"Oklahoma Sequoyah"
18,31,28,92,16,15,3.3,20,76.6,2073.31020431344,427.391005702159,67,8,12,15,10,278.724704920722,16,9,32,19,55796,19,152,145753.116422226,25.3,14.4,10.02743343,4.983270775,9.2125,4960.69951367447,47254.5443070434,"Oklahoma Tulsa"
17,38,33,53,14,16,3.9,18,76.9,786,446.938606263538,57,5,12,14,15,91,15,13,33,20,53992,20,50,51843,23.9,19.5,8.548034861,4.460886403,7.825,1219,10420.0545,"Oklahoma Washington"
15,31,22,73,19,8,5.5,23,78.2,243,351,52.1984060617655,6.51665727473315,12,14,13,73,14,19,29,10,45972,20.9889339744287,41,16006,19.6,26.4,7.441373256,5.774548381,5.7,7045,52424.47459,"Oregon Baker"
13,25,13,90,21,7,3.2,12,82.8,624,206,34,4,12,14,6,65,15,7,29,8,63600,14,139,92101,16.3,16.2,5.359521111,4.750510236,3.741667,6734,36091.01516,"Oregon Benton"
13,29,16,91,20,6,3.8,8,80.9,839.880865613772,258,33,4,10,12,9,154,10,3,29,7,60157.1147127633,16,121.218786661799,79272.5123547355,21.5,18.1,5.433113837,6.762829739,3.979167,4475,24313.18442,"Oregon Clackamas"
15,31,22,78,20,7,5.1,13,79.3,680,328,43,5.74160513560795,11,13,12,118,12,4,33,8,53160.7908033187,24,122,52377,21.1,18.7,5.276935599,3.903329219,4.2,6956,36706.36403,"Oregon Columbia"
17,39,27,77,17,9,5.4,24,76.7,1210,431,42,6.30897703167034,13,15,13,111,15,5,30,11,48352,25,165,64389,18.4,25.8,4.14922179,3.201070644,3.675,1312,5443.778988,"Oregon Coos"
17,33,27,75,18,9,6,20,78.5,348,343,53.0096981367859,5.81240286879387,12,15,18,68,14,8,30,10,51348,21,61,23867,19.8,24.9,8.744533173,9.037881022,5.6,4505.77271521896,29125.7546609545,"Oregon Crook"
14,23,14,90,21,8,4.2,12,81.5,1753,233,31,4,10,13,8,78,12,5,29,9,57422.2975157184,22,135,191996,20.1,20,6.788675957,17.31248727,4.025,12346.8492313972,96279.7375089126,"Oregon Deschutes"
15,31,23,65,17,8,5.4,21,77.2,1982,354.744479801951,52.1912623986493,7,13,15,14,80,14,11,32,9,47020,20.1301554120573,165,110283,19.3,22.5838307377679,6.514535117,5.486580848,5,6964,45367.22255,"Oregon Douglas"
15,27,27,62,17,9,7.3,20,79,118,375,56.0830917074134,6.14432638741241,12,14,9,113.481244014996,14,7.95873107214515,30,10,46141,20.7866527801118,64,7176,17.7,23.3422349499676,9.204111162,7.427467261,7.2,6985,64290.71647,"Oregon Grant"
16,31,22,71,18,10,6.2,23,78.1,109,363.492327019401,55.7131629448254,6.145234953838,13,15,12,108.089088207765,15,8.50889102804787,29,12,43370,21.2902701757753,61,7329,20.5,22.3236030321841,9.158775832,7.712088566,6.6125,5181.61291245761,35728.5138752269,"Oregon Harney"
18,24,15,83,20,9,4.8,21,79,2893,332,51,5,12,14,10,136,13,7,32,11,55511,24,180,219564,20.6,22,9.288395727,15.72138715,5.179167,17964,92617.4290752161,"Oregon Jackson"
19,43,24,76,18,13,5.5,22,78.3,314,356,86,7.26203821244518,14,15,19,131,13,9,32,16,50376,16,98,24192,23.5,19.5,7.845272972,8.151108658,5.7,4407,34574.11799,"Oregon Jefferson"
17,31,21,82,17,8,5.5,25,76.6,1595,385.508768751434,52,7,14,16,12,109,15,9,31,10,46578,22.6075557796011,163,87393,19.6,26,7.689482469,13.04518796,4.7,5306.08366852883,38630.3347589018,"Oregon Josephine"
16,33,23,81,17,11,6.4,25,76.1,1113,391.194143109233,54,7,14,15,12,50,14,14,32,13,45374,29,81,67653,21.7,21.2,9.504276891,12.32896211,5.8,4944.96115377169,36449.590402025,"Oregon Klamath"
17,34,32,76,16,10,5.7,23,77.5,142,368.894946278882,56.03677978326,6.38458744192628,13,15,15,74,16,23,30,12,44847,25,53,7879,19.2,25.2,8.927241639,11.08672199,5.033333,4282.4314077113,29542.0084838357,"Oregon Lake"
15,27,18,89,19,8,4.5,22,79.4,849.064104942955,323,45,5,12,15,9,122,15,6,29,10,53161,22,285,63717.9612942486,18.4,19.3,7.332013098,8.64201361,5.25,6463.68599854657,44613.5517404762,"Oregon Lane"
17,36,21,77,20,8,4.7,16,78.1,1711,360,34,4,11,14,11,97,14,9,33,10,54292,20,179,127335,22.5,18.6,6.67634651,6.502660747,4.6,5354.09286057681,37125.5506697166,"Oregon Linn"
15,34,18,79,17,10,4.3,19,79.4,1204.75451435221,320,43,5,12,14,10,151,11,5,31,13,56408,16,129.977282895653,95147.5105802035,24.6,15.7,6.39294527,5.905662084,4.6,5784.04623990551,60758.55184,"Oregon Marion"
16,24,14,88.469261299158,20.1055504241376,8,3.7,14,79.7,1160.61187478775,311,40,5,11,14,8,119.536236564016,14,3,30,10,60134.495301789,16,184.09601374272,118110.013432439,18.8,13.4,6.940605882,5.881113281,5.2,6294.3438516884,40538.6231723548,"Oregon Multnomah"
16,35,25,77,19,10,4.9,22,78.2,948,369,48,5,13,14,13,85,12,12,29,13,53917,21,140,77516,25.2,15.6,7.040387883,7.914046983,4.8,7028.23023611127,59441.9949,"Oregon Umatilla"
16,38,21,85,18,8,5.4,18,79,359,363,60,5.55103230924892,12,15,10,69,15,8,29,9,50616,16,95,26461,22.5,20.2,7.290322953,7.970174159,5.0091665,5425.70344384411,38046.508070135,"Oregon Union"
14,30,24,57,17,8,6.1,20,81.2,89,249,53.9276965805712,5.89184278579104,11,14,11,125.159084707781,14,10,28,9,48137,26,81,7081,18.6,29.2,6.098583022,6.367128647,4.304167,8057,49136.28341,"Oregon Wallowa"
16,28,22,88,19,11,4.3,20,77.2,392,381,55,5.46775827481785,12,14,5,153,11,17,29,13,52269,21,126,26505,22.2,20.6,7.036481729,7.648077995,5,7435,52316.24166,"Oregon Wasco"
11,30,14,98,18,7,3.5,10,82.6,1264.02302126393,217,32,4,10,11,8,170,10,2,30,9,68402.8374167918,13,161.820095548091,145682.087357323,22.9,13.4,6.446504395,5.802016096,4.595833,6955.03555808977,48445.3029368873,"Oregon Washington"
15,34,24,80,20,8,3.8,14,79.4,1187,311,45,6,11,13,11,101,11,6,32,10,54693.7828382238,19,194,107002,22.2,17.1,4.481495794,3.234254529,3.6,1090,4884.830416,"Oregon Yamhill"
16,36,27,61,19,7,3.3,11,79.4,1210,305,35,5,11,13,9,100.761847682844,8,3,35,8,58486.8119964197,13,113,102811,20,20.4,9.53809333,5.663310392,8.5,7061,39007.1136000857,"Pennsylvania Adams"
17,28,21,81.5508691982234,22,5,4,15,77.9,2367.67039076448,376,53,6,10,12,9,120.785460315852,13,6,36,5,62515.1945508531,14,158.11988256074,184601.388928638,18.7,18.9,11.63573174,7.02057575,10.1,6082.07372420658,64399.7308158285,"Pennsylvania Allegheny"
19,34.4954283068869,31,79,19,6,5,14,76.2,1110,400.369341737751,51,5,12,13,12,120.258102704269,12,3,36,7,49436,16,44,65263,19.2,22,10.42547784,5.108654525,9.6875,6848,39975.1076162477,"Pennsylvania Armstrong"
19,33,27,84,20,5,4.5,16,76.8,2692,417,46,6,11,13,13,102.357004432624,12,12,37,6,54823,14,87,164742,19.4,21.5,9.889665889,5.361038514,9,5449.29972338841,54214.1522381261,"Pennsylvania Beaver"
17,36,26,86,19,8,4.2,17,79.2,2355.46374873718,319,47,6,13,13,13,164.811256602182,9,3,39,8,58568.6986994832,14,181,187841.162203213,22.3,17.2,10.29897386,6.398729593,8.8,5868.00978316998,54643.3310800161,"Pennsylvania Berks"
19,31,26,75,20,6,4.2,19,76.9,1882,408.204729942597,54,6,12,14,15,141.63424277998,12,8,34,7,49244,14,144,122492,20.4,20.8,9.954931502,5.675041455,8.98125,6602,65722.45778,"Pennsylvania Blair"
18,38,32,60,19,8,4.4,17,78.4,857,361,41,5,12,13,14,139.831164968395,11,4,32,9,50978,22,68,60833,22,21.3,7.17340708,4.016195608,6.686667,2715,19475.80022,"Pennsylvania Bradford"
14,27,18,89,18,5,3.7,7,79.7,2119.71996774273,297,30,4,10,11,8,159.841600456234,8,4,35,6,74350.5128499121,12,261,207985.305766451,20.4,18.6,11.27730532,6.989573282,9.5,5869,66186.50491,"Pennsylvania Bucks"
18,27,26,80,19,5,5.2,23,75.8,2326,455,51,6,12,14,14,178.494037505051,13,9,36,6,45163,19,86,131730,19.2,22.6,11.17172975,6.067004088,10,7953,88848.76672,"Pennsylvania Cambria"
17,25,18,86,24,7,3.2,11,82.9,1033,208,24,4,11,13,8,112.088526451762,13,4,31,7,67480.2075778006,10,145,162805,15,14.2,9.179738158,5.432296755,8.2,7025.16439522284,54776.8442089532,"Pennsylvania Centre"
15,22,17,85,22,6,3.2,8,81.4,4480,244,29,4,10,11,9,114.81136450235,8,6,31,7,75817.5915088734,12,142,234618.896482357,22.6,16.3,10.67057248,6.039020816,9.329167,8193,82164.7652066473,"Pennsylvania Chester"
16,29,21,83,20,7,3.3,9,79.8,2729,300,43,5,10,12,10,144.365863551697,9,5,34,7,71695,14,230,251423,20.3,18.5,11.00190704,6.903490043,9.5,10090,111009.242,"Pennsylvania Cumberland"
19,34,24,83,19,7,4,21,78.5,2501.89874679339,362,60,8,12,13,11,183.611546537251,13,8,33,7,57979,14,182.985066577008,277097,22.5,17,10.49004874,6.620067436,8.95,4667.19626270276,46257.5863188019,"Pennsylvania Dauphin"
15,27,20,81.1349151655723,21,6,4,11,78.5,2506.4037305649,356,50,8,11,12,10,131.799448734871,12,2,38,7,65959.9367405049,13,151.230878537929,215418.311847306,21.9,16.4,10.8485656,5.975925927,9.683333,6406.013323551,67671.5243097351,"Pennsylvania Delaware"
20,34,24,81.4953152106086,22,6,4.7,21,77.4,2701.25420474294,403.448273968149,49,7,12,14,10,184.171718408125,14,9,38,8,48453,18,191,272061,21.4,18,9.803702682,5.503104356,8.9,7033,53616.7304457315,"Pennsylvania Erie"
21,36.6913455368767,28.6409753396529,58,18,6,5.8,20,75,2446,401.166715572624,57.2291465756345,8,13,14,14,175.740826311463,15,8,40,7,50381,18,46,130441,19.2,21.2,7.614923779,3.626756519,7.116667,1067,8125.123672,"Pennsylvania Fayette"
19,32,26,47,21,6,4.9,20,75.8,640,362.028450439611,46.6206194091508,6.69866882069417,12,13,11,145.431797213303,13,6,36,7,50956,14,57,36506,19.4,18.9,6.284740098,3.143668483,5.941667,2700,16968.79827,"Pennsylvania Greene"
20,29,26,91,21,6,4.6,20,76.6,3282,422,52,7,12,14,12,159.619093603468,12,4,33,7,52872,18,188,210793,20.5,20,8.987969679,5.022994299,7.9166665,6820,61297.95321,"Pennsylvania Lackawanna"
15,32,21,78,18,12,3.4,10,80.1,5459,292,50,6,11,13,10,287.917833762075,10,5,31,11,66270,11,114,543557,23.5,17.9,11.1104486,6.83929972,9.6,16131,179222.6464,"Pennsylvania Lancaster"
16,35,19,85,20,9,3.8,15,78.8,1716,338,56,6,11,12,11,126.563840106582,9,3,34,10,64764.8248565115,14,129,141314,22.7,19.4,11.03703212,6.786101149,9.625,7319,57485.5524041199,"Pennsylvania Lebanon"
18,31,21,82,19,8,4.6,17,79.4,2012.37399387273,312,45,6,12,13,12,170.386986648804,10,4,34,9,55805.1378847888,16,139.97260633825,145298.048109684,22.6,16.7,9.022779536,5.298768147,8.066667,2673,24117.8897,"Pennsylvania Lehigh"
19,38,26,59,19,7,4.8,18,78.2,1530,359,53,7,11,13,12,140.004377153936,13,7,37,7,53820,18,93,113664,20.5,19.3,7.246699577,3.448844915,6.6,317,2297.203766,"Pennsylvania Lycoming"
19,33,26,85,19,6,4.7,24,76.8,1744,409,68,7,12,13,12,170.831165200405,13,6,38,7,48788,16,73,110683,19.4,21.7,9.938603483,5.261250295,9.2,7897,53878.4445357778,"Pennsylvania Mercer"
17,33,25,71.9062787769556,19,7,5.4,16,78.5,2189,350,54,7,11,13,9,118.313462675175,10,9,38,8,53842.4384888558,18,90,169507,19.6,17.2,7.776401193,4.857311624,7,5404,42023.67205,"Pennsylvania Monroe"
13,26,19,82.9511393479845,23,5,3.4,7,80.9,1643.77839331594,265,33,4,9,11,8,145.238536732267,9,4,33,5,72297.0713382289,12,268,170454.201871677,21.5,17.8,8.740060578,5.508588512,7.458333,7417,64825.02931,"Pennsylvania Montgomery"
16,32,27,77.2625043925733,20,6,4.4,14,79.9,2187.68924920357,304,30,5,11,12,11,121.396791651423,9,4,36,7,65781.1718831158,17,158,192477.669088685,20,19,10.93702328,6.857425746,9.4,6430.99970452965,67632.4072769088,"Pennsylvania Northampton"
21,28,24,81.6986086178817,21,8,5.5,34,76.1,2543.67377296531,440.924675643397,74,8,14,15,11,261.766877098906,20,0,41,10,46149,10,276.905485767573,174511.614775395,21.7,13.7,10.12505233,5.63652306,8.9,4717.82114347641,45287.5890403111,"Pennsylvania Philadelphia"
18,34,27.7719377508994,40,19,8,4,20,77.7,629,366,48,6.42836697125535,12,13,12,159.905097661927,11,2,36,9,52573,21,46,40589,18.5,23.7,6.554982577,3.344156106,5.8,886,5807.714563,"Pennsylvania Susquehanna"
18,36,27,57,19,8,5.2,21,78.5,560,346,52,6.20090275255339,12,13,13,156.428287584135,12,5,32,9,48799,15,58,40763,20,22,7.284274904,4.142432548,6.520833,3403,24788.3875,"Pennsylvania Tioga"
16,34,23,74,19,5,4.3,11,77,3258,406,41,4,11,12,13,180.21253052975,11,7,34,5,58448.741629634,17,61,207346,19.5,20.6,9.333091102,4.880580681,8.470833,5839.02812238058,56852.047444688,"Pennsylvania Washington"
19,31,25,86,20,5,4.4,12,77.6,1983.91118805015,377,38,4,12,13,12,120.36309767103,11,8,35,6,54577.3701141328,17,74,141829.343404685,18.3,22.7,9.827092733,5.462804985,8.9,6095.54604008699,56108.3521255463,"Pennsylvania Westmoreland"
18,34,28.1497613557871,65,20,6,4.5,17,75.6,475,359.675216945623,51,6.20637792462492,11,13,12,145.355585542529,10,1,35,7,57599,20,83,27046,19.3,21.2,8.951237382,6.36080519,6.9625,55,492.318056,"Pennsylvania Wyoming"
16,32,21,72,18,7,3.9,13,78.9,2334.87043232895,334,47,5,11,13,11,141.849906745998,10,5,37,8,65099.4080865804,18,155,205443.896608374,22.1,17.4,10.1973666,6.082801664,9.0645835,6784.74039980829,68726.224349102,"Pennsylvania York"
14,30,24,81.1435054416326,18,4,3.7,10,79.4,2042,320,36,4,11,14,10,89,10,5,35,4,55852.6409031595,12,94.0506611778038,163861,18.7,18.9,5.319396315,3.41923184,4.7,7516,39980.58271,"Rhode Island Kent"
14,29,27,72.2566888690659,19,7,4.4,23,79.4,1873.26271358438,321,48,7,12,14,10,172.957642710519,13,3,38,8,56141,10,148.415218387957,134036.480137455,20.5,15.3,7.524463473,4.506883642,6.6,4465.46162815761,32625.3712403335,"Rhode Island Providence"
12,24,19,92,21,4,3.6,10,81.3,1314,259,35,4,10,12,8,47,10,9,33,4,59651.8667212595,10,143,126179,16.5,20.7,5.049775236,3.50490544,4.333333,5245,26486.07111,"Rhode Island Washington"
16,27,21,80,23,14,2.8,23,79.1,2071.62520276439,339,56,5,11,13,10,160.108938011341,13,7,33,16,55533.3431255169,14,149,162250.265622325,19.7,16.4,7.547627697,4.395507507,6.9,5383.40678044369,42812.8908833564,"South Carolina Charleston"
20,38,33,57,14,15,3.3,31,74.2,954,462.573026885343,65.6013483398888,11,14,15,17,221,16,7,38,19,39046,16,19,45754,21.9,18.3,8.332868253,4.231471705,7.8,5232,43597.5667,"South Carolina Chesterfield"
21,42,35,44,15,14,4,27.8205201808967,72,871,514.711877082246,72.9242276244007,9,14,16,16,227.879624480746,16,13,41,17,39079,23,10,37660,22.3,20.2,8.603616885,4.959808049,7.6,4428,38096.81557,"South Carolina Colleton"
17,38,31,43,16,13,3.5,25,79.8,380,361,71,8.68069276383375,12,13,18,224.846223186683,14,4,38,16,48818,14,13,27052,18.1,18.8,8.66154091,4.56465338,7.9,5394,46720.35167,"South Carolina Edgefield"
18,38,32,46,14,11,3.7,26,74.4,2510,513,80,13,13,14,16,653,17,10,39,15,47949,9,32,138159,23.6,17,8.57395501,3.913395488,7.9,4462,38256.98726,"South Carolina Florence"
15,29,22,80,15,13,2.9,15,78,2447.57701257753,362,56,6,11,12,11,199.689323714333,11,13,34,16,57849.0003398326,15,63,200509.665529601,23,15.8,9.051574216,5.222117985,8.4,6154.9993572079,58391.7888947449,"South Carolina Greenville"
16,32,23,63,19,12,2.9,18,77.9,3798,369,51,6,12,13,12,308,10,8,36,15,56359.0492150818,17,59,177996.425437079,23.1,15.8,9.084301202,4.746607034,8.7,7013,63708.20433,"South Carolina Lexington"
17,32,23,64,16,15,3.3,21,76.7,1300,413,68,6,12,14,13,122,11,7,34,18,50529,19,11,78374,19.9,23.2,6.638295974,4.172053999,5.991667,3465,23001.69555,"South Carolina Oconee"
16,33,25,76,19,11,3.4,20,77.4,2203.63416546805,411.861683554652,58.9939058586518,8,12,13,11,234.29045191069,16,11,36,14,52611,13,116,159669.933895383,21.4,12.7,8.910447697,4.472006546,8.3,7573,50881.7579080179,"South Carolina Richland"
17,32,28,77,16,13,3.1,21,75.9,2050.12867104973,417.492911896565,56,5,12,14,12,235.935150686689,12,14,38,16,53567,19,39,138248.569254114,23.1,16.2,9.059129721,4.192352728,8.6,4078.85217301484,37319.5174384395,"South Carolina Spartanburg"
15,32,24,73,18,11,3.3,13,78,2315.09618335086,352,45,6,11,12,11,222,11,7,37,14,58453.329822263,15,48,274118,24.3,14.3,7.71862495,3.140812114,7.3541665,1136,8768.357943,"South Carolina York"
13,28,15,76.7887029344787,20,9,2.8,9,81.9,203,226,39.8701305507707,8,9,9,6,24,13,6.2274259461594,24,10,58209.8322177774,15,7,35232,20.5,11.9,5.316219085,4.219091664,4.5,4192,22285.5904,"South Dakota Brookings"
14,32,21,79,18,11,2.8,11,80.6,391,290,43,5.46700385611808,10,9,10,28,11,8,25,13,57815.245763896,12,78,39316,23.9,17.2,6.57270195,4.134381206,5.6,1436,9438.4,"South Dakota Brown"
16,32,21,83,19,9,3,12,81,272,282,37,5.2626019686597,10,9,10,26,12,10,25,10,55580,10,60,28015,24,17.7,7.383476667,4.490317727,6.7645835,5854,43222.87241,"South Dakota Codington"
14,31,24,79,16,12,4,17,80,126,284,43.3962176720322,5.46987421266377,9,9,16,134.602050769781,11,8,25,13,58806,25,19,8726,15.4,30,3.591896089,4.304198156,2.733333,8303,29823.51322,"South Dakota Custer"
15,33,20,80,19,10,2.6,12,80,182,293,40.3851989109828,5.73936563274812,9,9,9,55,11,5,23,11,59558.3443391992,19,99,17650,24.1,17.3,3.986822615,3.716072972,3.35,3584,14288.77225,"South Dakota Hughes"
28,35,26,60.4730426924425,16,25,4.9,26.5640232021487,71.6,57,501.680567235441,68.8789938093464,8.66227505120194,17,16,13,207.081403142402,21,13.7510789187041,30,19.3859626874355,34122,27.9815957836332,2,3307,33.4,13.4,3.979259491,3.586697508,3.216667,3608.06939190178,32681.6582,"South Dakota Jackson"
15,32,19,92,19,9,2.6,10,79.2,1899,312,55,5,9,9,9,150,11,5,26,10,66164.4362959361,19,87,192876,25.4,13.1,7.310027952,4.919705582,6.3,5539.91340100941,44632.4151055667,"South Dakota Minnehaha"
16,29,19,94,18,12,3.1,19,79.8,1296,328,61,6,10,10,10,80,12,8,25,14,58662.682631071,24,53,111729,22.9,18,6.510505929,4.542715664,5.704167,5612.95101216442,54707.78133,"South Dakota Pennington"
